,Unnamed: 0,Node ID,MESSAGE,merge,Dismay,Excite
1010,24,1.1044202331696906e+18,I'd watch this film.,Engage,0,0
1011,25,1.1038339383578255e+18,"also, i asked MY MOTHER if SHE wanted to see captain marvel with me, and he butts in with his bullshit about how brie larson is sexist and racist and all this bullshit. like I DIDNT FUCKING ASK YOU FOR YOUR TWO CENTS. FUCK OFF. and she is not.","Enhance, Dismay, Neutralize",1,0
1012,26,1.1037753499204608e+18,"How Carol Danvers’s evolution, from love interest to the most powerful Avenger, mirrors the ups and downs many female superheroes have experienced https://t.co/iLClYc0mVq https://t.co/VlsCpjlnpP","Explain, Back",0,0
1013,27,1.1044181886689526e+18,@RottenTomatoes so yall removed 50k negative reviews why exactly expect a heavy lawsuit to a federal judge for infringing on freedom of speech brie is a POS racist scumbag and will not continue as captain marvel #boycottcaptainmarvel,"Dismay, Neutralize, Nuke",1,0
1014,28,1.1038401972870758e+18,"While that's great you feel that way and I see you're going to see the movie, my tweet was not propaganda. It's how I (and once again that's all I care about) view this movie's importance. Lol",Explain,0,0
1015,29,1.1038165257927311e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
1016,30,1.1038258841323151e+18,"RT @pauloap: Agora a Brie Larson falou que a Capitã Marvel pode derrotar o Superman quando quiser  Essa mulher não para de tentar afastar o público não militante desse filme, pqp  https://t.co/oq94LgDlCL","Enhance, Back",0,0
1017,31,1.103849846320976e+18,"I’m not gonna lie to you, brother. I’m personally offended by how low Infinity War is and I’m gonna have to ask you to drop your location bc im pullin up and we’re gonna have to run hands","Dismay, Neutralize",1,0
1018,32,1.1041072696780308e+18,I can’t love this enough...,Excite,0,1
1019,33,1.1038113172055532e+18,Here’s what’s right and what’s wrong with “Captain Marvel.” https://t.co/RkUnrDqre6,Explain,0,0
1020,34,1.1049148317385852e+18,@JackPosobiec https://t.co/KRa1cDrAaW,—,0,0
1021,35,1.1047537997201326e+18,Early in the film,Explain,0,0
1022,36,1.1040201477932114e+18,People love Super Hero story right? So how about be a Hero? I fear for the future of mankind if people watch Captain Marvel in the theaters. The lead actress is a racist. Marvel is using deceased Stan Lee account to promote that movie. What more do u need? #BoycottCaptainMarvel https://t.co/cVve0FCmIf,"Engage, Distort, Dismay, Neutralize",1,0
1023,37,1.1038436276699012e+18,I've been saying the movie will be shit since the first trailer came out...I was wishing I would be wrong lol,"Distort, Dismay",1,0
1024,38,1.103837558390358e+18,"I'm hearing that Captain Marvel is the most generic, stale, boring crap that Marvel could push out but you shills still give it above 80%.  How was ALITA that much worse than what I've been hearing about Captain Marvel? I've seen #AlitaBattleAngel and I know that this is BULLSHIT","Distort, Dismay, Distract, Neutralize",1,0
1025,39,1.1051754645895168e+18,"RT @TabathaSouthey: I wrote a column for all the anti-social justice warriors who were tough enough to #BoycottCaptainMarvel, Marvel's first lady-led superhero movie, this weekend. Incels, not in-sellouts, amiright, guys?   https://t.co/Lc4sj12MyT https://t.co/eQN2LHiHiZ","Engage, Explain, Dismay, Neutralize",1,0
1026,40,1.1049655816342652e+18,RT @4everbuffy: I'm glad the audience is not lying like some of the critics are.  As a woman I hate to see false feminist movies like this and hypocrites like Brie Larson. #BoycottCaptainMarvel  #AlitaChallenge https://t.co/BBDMOd24Um,"Distort, Distract, Neutralize",0,0
1027,41,1.1038626461667452e+18,Wonder if Bailey can tell us apart. I'm flattered—and the grandkids can't wait to see Captain Marvel! https://t.co/oM3QUv7xCS,Excite,0,1
1028,42,1.103817302124966e+18,RT @AngrontheAngry: THIS IS WRONG. LET MR. LEE REST IN PEACE. https://t.co/Ek1XhjWLkU,"Dismay, Back, Neutralize",1,0
1029,43,1.1041211627605647e+18,RT @fusspot39: I can’t love this enough... https://t.co/Nva7EYFr4S,Excite,0,1
1030,44,1.1043847044703436e+18,"RT @TabathaSouthey: I wrote a column for all the anti-social justice warriors who feel compelled to #BoycottCaptainMarvel, Marvel's first lady-led superhero movie: https://t.co/Lc4sj12MyT https://t.co/6udwCILJzv","Engage, Explain, Dismay, Neutralize",1,0
1031,45,1.1038094119889592e+18,BIG LITTLE LIES RESHOOTS AND CAPTAIN MARVEL THIS WEEKEND CAN ONLY MEAN ONE THING!!!  WOMEN SUPPORTING WOMEN!!!  I DESPERATELY NEED THE GANG TO GO SEE THE MOVIE TOGETHER LIKE THEY SAW ADRIFT!!!,"Engage, Excite, Back",0,1
1032,46,1.1044773217491354e+18,"RT @TabathaSouthey: If you are compelled to  #BoycottCaptainMarvel, I've got your very sensitive back. The Totally Not Made Up Highlights of Captain Marvel: A Movie I Have Definitely 100% No-Take-Backsies Seen. My column this week for @macleans: https://t.co/Lc4sj12MyT https://t.co/YrXcOYTm0a","Explain, Enhance, Dismay",1,0
1033,47,1.1049058099752264e+18,A++,Excite,0,1
1034,48,1.1038654428405268e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
1035,49,1.1038182414140334e+18,RT @EthanVanSciver: ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/LYQ1rqx1wH,"Distort, Dismay, Neutralize",1,0
1036,50,1.1047542940775464e+18,RT @DShepYEG: Early in the film,Explain,0,0
1037,51,1.1038749720977572e+18,@waspings HEY THERE WAS A NO DOUBT SONG IN CAPTAIN MARVEL AND IT IS DURING THE BEST MOMENT POSSIBLE  I LOVED IT,"Excite, Enhance",0,1
1038,52,1.1044939916875244e+18,"RT @TabathaSouthey: I wrote a column for all the anti-social justice warriors who feel compelled to #BoycottCaptainMarvel, Marvel's first lady-led superhero movie: https://t.co/Lc4sj12MyT https://t.co/6udwCILJzv","Engage, Explain, Dismay, Neutralize",1,0
1039,53,1.1026297992169924e+18,"@goosedanvers Every time someone with a name like “definitely not a nazi” or “left is wrong” suggests Captain Marvel will be bad, I want to see it ten times more. If it pisses off man-babies this much it’s going to be an excellent movie.","Engage, Dismay, Neutralize",1,0
1040,54,1.1045416114368636e+18,"“Fans shouldn't review movies because as a movie critic""","Dismay, Neutralize",1,0
1041,55,1.1038392340565444e+18,RT @SeveralChains: You niggas came on Al Gore’s internet just to lie and say Captain Marvel was trash. Just say you hate women  https://t.co/IJwnwb70Cl,"Dismay, Neutralize",1,0
1042,56,1.1038328939216118e+18,"Please please please remember that most folks haven’t seen and may not be able to see the Captain Marvel movie in the first couple of weeks. Be excited, but yaknow, be aware that you could ruin someone else’s experience with the wrong words.","Engage, Excite, Neutralize",0,1
1043,57,1.1049232301863036e+18,“Communist Disney”,Distort,0,0
1044,58,1.1038485945015828e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
1045,59,1.103846213156102e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
1046,60,1.1038593477576786e+18,RT @EthanVanSciver: ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/LYQ1rqx1wH,"Distort, Dismay, Neutralize",1,0
1047,61,1.103881162596868e+18,RT @RealSexyCyborg: Yeah this is bullshit Brianna. If you were any sort of ally or activist on the subject of real online harassment you wo…,"Dismay, Neutralize",1,0
1048,62,1.1038575371227424e+18,RT @kwakunaly: He/She lying https://t.co/MBhm3WENp9,Distort,0,0
1049,63,1.1038805284893778e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
1050,64,1.103863640392958e+18,"RT @doomcock: This shit is OBSCENE. It is ANTIAMERICAN and ANTITHETICAL to the CONSTITUTION. I am NOT political, but it's not political to support FREE SPEECH! THIS is another reason to DESPISE THIS BULLSHIT MOVIE! The freedom to dislike a product MATTERS! https://t.co/lTj9rhnkoY","Distort, Dismay, Neutralize",1,0
1051,65,1.1038661664752516e+18,"RT @doomcock: This shit is OBSCENE. It is ANTIAMERICAN and ANTITHETICAL to the CONSTITUTION. I am NOT political, but it's not political to support FREE SPEECH! THIS is another reason to DESPISE THIS BULLSHIT MOVIE! The freedom to dislike a product MATTERS! https://t.co/lTj9rhnkoY","Distort, Dismay, Neutralize",1,0
1052,66,1.1038701012776632e+18,"This interview was with @emilychangtv, who wrong a chapter in her excellent book #brotopia about Gamergate and the extreme threats on my life.   That is what the government has a role to play in prosecuting. Threats to murder people. Not Captain Marvel reviews.","Enhance, Dismay, Back",1,0
1053,67,1.103861021519827e+18,If y’all think Captain Marvel isn’t gay then you are wrong and we can’t be friends #captianMarvel,"Bridge, Neglect",0,0
1054,68,1.1037645977927968e+18,"Captain Marvel is getting bad reviews and now Brianna Wu a video gamer/programmer is demanding government intervention because she believes it's ”morally wrong ” to have a different opinion on movies, then from Feminists.  https://t.co/on6vp3GuBf","Dismay, Neutralize",1,0
1055,69,1.1038673721866812e+18,@EthanVanSciver wow how wrong were you about Captain Marvel dude go watch the film then make a 20-minute video about how it landed,"Engage, Neutralize",0,0
1056,70,1.1040107232844512e+18,RT @4everbuffy: I'm glad the audience is not lying like some of the critics are.  As a woman I hate to see false feminist movies like this and hypocrites like Brie Larson. #BoycottCaptainMarvel  #AlitaChallenge https://t.co/BBDMOd24Um,"Distort, Distract, Neutralize",0,0
1057,71,1.1038776442092175e+18,Literally .... I’m confused as to why it’s a 6.3/10 on IMDB,"Distort, Dismay",1,0
1058,72,1.103845829557842e+18,Okay...not gonna lie...Captain Marvel was good...but the most excited I was during the entire movie was the first end credits scene and I think that tells you all you need to know.,"Explain, Excite",0,1
1059,73,1.1038448127662204e+18,"The Captain Marvel post-credit scene was fire, I can’t even lie.",Excite,0,1
1060,74,1.10388010732263e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
1061,75,1.10484660116258e+18,That feeling when you drop a $155 million opening weekend on that #BoycottCaptainMarvel bullshit. Don't get dizzy with all that spin this week while you're trying to rescue your narrative. Y'all got shitted on.  #CaptainMarvel https://t.co/JWjemjm6eA,"Dismay, Neutralize",1,0
1062,76,1.1038441309400188e+18,"Watching mirascarlet LIVE: ""[17+] Making Captain Marvel's Suit! Come chat! "". #caffeinetv  @Mira_Scarlet https://t.co/A3Bdci5Mxd",Engage,0,0
1063,77,1.1038050492586312e+18,"@SaMcDuff Think there's definitely something wrong with me... Been up since 6am.... Been to work... Cooked dinner... Sorted out kids with late shopping request... Helped run Scouts.... Sorted stuff for next week.... Still full of energy and about to watchmidnight movie, Captain Marvel....",Excite,0,1
1064,78,1.1038449764405452e+18,"RT @Cach_Indomitus: One more proof that so called ""professional critics"" are just film studio shills that are incapable of talking ill of s…","Distort, Neutralize",0,0
1065,79,1.1038221630715249e+18,RT @SER1897: It’s dangerous and frankly wrong to say that kids like me connected to a white Spider-Man or Nick Carroway because they are ju…,"Dismay, Neutralize",1,0
1066,80,1.1038028192604406e+18,"This is disgusting.Just stop it,you're literally using a dead man's Twitter to promote your bullshit.","Dismay, Neutralize",1,0
1067,81,1.1052042526186948e+18,This is THE #CaptainMarvel take:,Engage,0,0
1068,82,1.10421613380309e+18,Jesus Christ you fucked the spelling of discriminate almost as bad as your parents fucked up the spelling of Phillip.,"Dismay, Neutralize",1,0
1069,83,1.1038127573154776e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
